id,user_id,tracking_number,courier_service,origin,destination,status,delivered_at,expected_delivery_date,received_at,category,created_at,updated_at
2064,746,TRK239879316,Yanwen,Dubai,Stockholm,Delayed,2025-05-27 00:00:00,2025-05-07 00:00:00,2025-05-10 00:00:00,Perishable,2025-05-21 00:00:00,2025-06-09 00:00:00
2065,637,TRK906756215,TNT,Frankfurt,Johannesburg,Cancelled,,,,Fragile,2025-05-01 00:00:00,2025-05-01 00:00:00
2066,135,TRK978449769,Lalamove,Madrid,Bangkok,Delayed,2025-02-06 00:00:00,2025-03-09 00:00:00,2025-03-07 00:00:00,Fragile,2025-01-29 00:00:00,2025-03-20 00:00:00
2067,121,TRK956848449,Pos Malaysia,Cape Town,Bangkok,Delayed,2025-05-21 00:00:00,2025-05-01 00:00:00,2025-05-13 00:00:00,Perishable,2025-05-13 00:00:00,2025-05-14 00:00:00
2068,927,TRK143084266,PostNL,Abu Dhabi,Abu Dhabi,Pending,,,,Heavy,2025-03-29 00:00:00,2025-06-27 00:00:00
2069,485,TRK697324523,China Post,London,Seoul,Received,2025-03-08 00:00:00,2025-03-27 00:00:00,2025-03-26 00:00:00,Heavy,2025-02-28 00:00:00,2025-05-21 00:00:00
2070,489,TRK603573492,Ninja Van,Mumbai,Istanbul,Received,2025-05-10 00:00:00,2025-05-26 00:00:00,2025-06-04 00:00:00,Perishable,2025-05-01 00:00:00,2025-06-05 00:00:00
2071,473,TRK287657948,UPS,Vienna,Mumbai,Pending,,,,Heavy,2025-02-11 00:00:00,2025-02-11 00:00:00
2072,586,TRK251376105,India Post,Amsterdam,Seoul,Received,2025-03-03 00:00:00,2025-03-31 00:00:00,2025-05-03 00:00:00,Perishable,2025-02-22 00:00:00,2025-05-08 00:00:00
2073,359,TRK348641596,CityLink,Manama,Berlin,Received,2025-01-26 00:00:00,2025-02-07 00:00:00,2025-02-05 00:00:00,Heavy,2025-01-23 00:00:00,2025-02-22 00:00:00
2074,169,TRK147595858,Saudi Post,Mumbai,Doha,Pending,,,,Non-Fragile,2025-05-06 00:00:00,2025-06-13 00:00:00
2075,246,TRK729591990,Noon Express,Rome,Beirut,Delivered,2025-03-27 00:00:00,2025-05-25 00:00:00,,Perishable,2025-03-15 00:00:00,2025-05-25 00:00:00
2076,865,TRK143940686,Delhivery,Hong Kong,Amman,Cancelled,,,,Non-Fragile,2025-01-31 00:00:00,2025-02-01 00:00:00
2077,796,TRK937776211,Yodel,Stockholm,Baghdad,Received,2025-05-18 00:00:00,2025-06-19 00:00:00,2025-06-18 00:00:00,Perishable,2025-05-08 00:00:00,2025-06-30 00:00:00
2078,536,TRK002960751,Ninja Xpress,Tokyo,Stockholm,Received,2025-04-29 00:00:00,2025-05-17 00:00:00,2025-05-19 00:00:00,Fragile,2025-04-25 00:00:00,2025-05-23 00:00:00
2079,111,TRK778261761,JNE Express,Madrid,Kuwait City,Delayed,2025-04-11 00:00:00,2025-05-03 00:00:00,2025-05-02 00:00:00,Heavy,2025-03-29 00:00:00,2025-05-29 00:00:00
2080,519,TRK984407355,USPS,Singapore,Beirut,Delivered,2025-03-23 00:00:00,2025-04-15 00:00:00,,Perishable,2025-03-08 00:00:00,2025-04-26 00:00:00
2081,536,TRK845947169,CityLink,Rome,Cairo,Cancelled,,,,Fragile,2025-02-10 00:00:00,2025-02-13 00:00:00
2082,794,TRK672565127,UPS,Kuala Lumpur,Paris,Delivered,2025-01-30 00:00:00,2025-02-28 00:00:00,,Non-Fragile,2025-01-24 00:00:00,2025-04-19 00:00:00
2083,692,TRK412024021,TNT,Hong Kong,Stockholm,Delivered,2025-04-07 00:00:00,2025-04-23 00:00:00,,Perishable,2025-05-04 00:00:00,2025-07-01 00:00:00
2084,830,TRK314752447,Korea Post,Bangkok,Amsterdam,Delivered,2025-03-08 00:00:00,2025-05-05 00:00:00,,Heavy,2025-03-03 00:00:00,2025-06-08 00:00:00
2085,914,TRK180311121,Fastway,Stockholm,Zurich,Pending,,,,Perishable,2025-05-06 00:00:00,2025-05-27 00:00:00
2086,531,TRK011074090,Kerry Express,Kuwait City,London,Pending,,,,Fragile,2025-01-08 00:00:00,2025-05-07 00:00:00
2087,962,TRK488173331,Kerry Express,Brussels,Toronto,Delivered,2025-05-14 00:00:00,2025-06-17 00:00:00,,Fragile,2025-05-01 00:00:00,2025-07-03 00:00:00
2088,118,TRK319156630,Gati,Seoul,Kuala Lumpur,Delivered,2025-05-19 00:00:00,2025-05-20 00:00:00,,Fragile,2025-05-15 00:00:00,2025-06-13 00:00:00
2089,881,TRK477388259,Anteraja,Mumbai,Rome,Pending,,,,Fragile,2025-05-03 00:00:00,2025-05-18 00:00:00
2090,184,TRK106374540,Saudi Post,Casablanca,Muscat,Received,2025-02-21 00:00:00,2025-03-15 00:00:00,2025-03-13 00:00:00,Fragile,2025-02-13 00:00:00,2025-05-07 00:00:00
2091,815,TRK938159314,Correos,Frankfurt,Cairo,Received,2025-02-05 00:00:00,2025-02-15 00:00:00,2025-02-22 00:00:00,Non-Fragile,2025-02-02 00:00:00,2025-02-22 00:00:00
2092,847,TRK568233557,Aramex,Doha,Casablanca,Cancelled,,,,Heavy,2025-02-04 00:00:00,2025-02-04 00:00:00
2093,628,TRK041659297,SF Express,Vienna,Johannesburg,Delivered,2025-01-13 00:00:00,2025-01-31 00:00:00,,Perishable,2025-01-06 00:00:00,2025-01-13 00:00:00
2094,630,TRK054658122,Correos,Berlin,Singapore,Delayed,2025-05-01 00:00:00,2025-04-01 00:00:00,2025-04-29 00:00:00,Fragile,2025-03-17 00:00:00,2025-04-19 00:00:00
2095,278,TRK523959949,Japan Post,Toronto,London,Pending,,,,Fragile,2025-04-23 00:00:00,2025-04-30 00:00:00
2096,536,TRK276306897,Anteraja,Bangkok,Rome,Delayed,2025-01-19 00:00:00,2025-02-14 00:00:00,2025-02-18 00:00:00,Heavy,2025-01-05 00:00:00,2025-03-18 00:00:00
2097,221,TRK953906532,Blue Dart,Sydney,Bangkok,Delivered,2025-04-19 00:00:00,2025-04-30 00:00:00,,Fragile,2025-04-15 00:00:00,2025-04-02 00:00:00
2098,285,TRK357199582,CityLink,Karachi,Berlin,Received,2025-04-26 00:00:00,2025-05-07 00:00:00,2025-05-15 00:00:00,Heavy,2025-05-12 00:00:00,2025-06-04 00:00:00
2099,834,TRK002821827,Toll Group,Kuala Lumpur,Hong Kong,Received,2025-02-26 00:00:00,2025-03-09 00:00:00,2025-03-21 00:00:00,Non-Fragile,2025-02-17 00:00:00,2025-03-28 00:00:00
2100,168,TRK979312760,Naqel Express,Melbourne,Brussels,Delayed,2025-04-12 00:00:00,2025-05-20 00:00:00,2025-05-22 00:00:00,Perishable,2025-05-06 00:00:00,2025-06-07 00:00:00
2101,17,TRK726867406,SF Express,Madrid,Tokyo,Received,2025-01-26 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,Perishable,2025-01-23 00:00:00,2025-03-30 00:00:00
2102,519,TRK914690986,DHL eCommerce,Sydney,Sydney,Cancelled,,,,Fragile,2025-05-24 00:00:00,2025-05-27 00:00:00
2103,87,TRK426347271,Delhivery,Amsterdam,Manila,Cancelled,,,,Perishable,2025-02-10 00:00:00,2025-02-13 00:00:00
2104,815,TRK268182768,Ninja Xpress,Manama,Rome,Delayed,2025-03-03 00:00:00,2025-03-20 00:00:00,2025-03-28 00:00:00,Fragile,2025-02-19 00:00:00,2025-05-13 00:00:00
2105,233,TRK787569349,MyUS,Cairo,Seoul,Received,2025-03-08 00:00:00,2025-03-28 00:00:00,2025-03-29 00:00:00,Perishable,2025-02-28 00:00:00,2025-05-02 00:00:00
2106,289,TRK879189156,Asendia,Madrid,Muscat,Pending,,,,Perishable,2025-01-26 00:00:00,2025-02-03 00:00:00
2107,591,TRK672533409,Australia Post,Tunis,Brussels,Pending,,,,Fragile,2025-03-17 00:00:00,2025-06-15 00:00:00
2108,585,TRK999754193,Noon Express,Melbourne,Shanghai,Delayed,2025-03-21 00:00:00,2025-05-25 00:00:00,2025-05-24 00:00:00,Non-Fragile,2025-03-18 00:00:00,2025-05-06 00:00:00
2109,954,TRK420950963,Noon Express,Stockholm,Oslo,Delivered,2025-03-19 00:00:00,2025-05-10 00:00:00,,Non-Fragile,2025-03-12 00:00:00,2025-05-25 00:00:00
2110,97,TRK011546635,Asendia,Manama,Stockholm,Delivered,2025-05-17 00:00:00,2025-06-21 00:00:00,,Non-Fragile,2025-05-11 00:00:00,2025-06-16 00:00:00
2111,592,TRK863526324,DTDC,New York,Kuala Lumpur,Delivered,2025-02-13 00:00:00,2025-02-25 00:00:00,,Heavy,2025-02-01 00:00:00,2025-02-18 00:00:00
2112,318,TRK073279547,Delhivery,Nairobi,Oslo,Received,2025-05-06 00:00:00,2025-06-08 00:00:00,2025-06-14 00:00:00,Non-Fragile,2025-05-02 00:00:00,2025-07-06 00:00:00
2113,411,TRK278824989,Yanwen,Melbourne,Sydney,Delivered,2025-05-10 00:00:00,2025-05-30 00:00:00,,Perishable,2025-05-07 00:00:00,2025-06-20 00:00:00
2114,229,TRK533140497,SMSA Express,Stockholm,Los Angeles,Received,2025-05-20 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Fragile,2025-05-15 00:00:00,2025-07-06 00:00:00
2115,345,TRK695823994,Emirates Post,Amsterdam,Muscat,Pending,,,,Non-Fragile,2025-05-15 00:00:00,2025-05-19 00:00:00
2116,60,TRK766724407,La Poste,Karachi,Copenhagen,Pending,,,,Fragile,2025-01-06 00:00:00,2025-02-07 00:00:00
2117,655,TRK110465259,DTDC,Beirut,London,Cancelled,,,,Perishable,2025-02-04 00:00:00,2025-02-08 00:00:00
2118,882,TRK348996122,Parcelforce,Bengaluru,Frankfurt,Delivered,2025-03-27 00:00:00,2025-05-10 00:00:00,,Perishable,2025-03-23 00:00:00,2025-06-17 00:00:00
2119,28,TRK723600848,Australia Post,Cape Town,Delhi,Delivered,2025-03-25 00:00:00,2025-05-07 00:00:00,,Perishable,2025-03-19 00:00:00,2025-06-14 00:00:00
2120,769,TRK683738384,DHL Express,Geneva,Tunis,Delayed,2025-04-17 00:00:00,2025-06-06 00:00:00,2025-06-17 00:00:00,Perishable,2025-05-13 00:00:00,2025-07-15 00:00:00
2121,45,TRK803792813,USPS,Amman,Rome,Delayed,2025-02-22 00:00:00,2025-03-11 00:00:00,2025-03-21 00:00:00,Fragile,2025-02-09 00:00:00,2025-05-04 00:00:00
2122,289,TRK523170274,Sicepat,Geneva,Los Angeles,Delayed,2025-01-20 00:00:00,2025-02-03 00:00:00,2025-02-06 00:00:00,Fragile,2025-01-10 00:00:00,2025-03-06 00:00:00
2123,119,TRK149020367,Aramex,Amman,Amsterdam,Received,2025-05-21 00:00:00,2025-05-28 00:00:00,2025-06-03 00:00:00,Non-Fragile,2025-05-13 00:00:00,2025-06-19 00:00:00
2124,155,TRK690892175,J&T Express,Jeddah,Seoul,Delayed,2025-04-26 00:00:00,2025-06-26 00:00:00,2025-07-07 00:00:00,Non-Fragile,2025-05-18 00:00:00,2025-07-08 00:00:00
2125,98,TRK347207137,Emirates Post,Nairobi,Nairobi,Delivered,2025-05-29 00:00:00,2025-05-14 00:00:00,,Heavy,2025-05-16 00:00:00,2025-07-10 00:00:00
2126,116,TRK729781872,UPS,Rome,Bengaluru,Cancelled,,,,Heavy,2025-01-22 00:00:00,2025-01-28 00:00:00
2127,747,TRK384923302,Toll Group,Madrid,Amman,Delayed,2025-01-10 00:00:00,2025-01-31 00:00:00,2025-02-02 00:00:00,Heavy,2025-01-07 00:00:00,2025-02-06 00:00:00
2128,577,TRK739590442,iMile,Zurich,Casablanca,Delayed,2025-01-22 00:00:00,2025-02-08 00:00:00,2025-02-09 00:00:00,Non-Fragile,2025-01-18 00:00:00,2025-02-26 00:00:00
2129,191,TRK720595266,Shopee Xpress,São Paulo,Cape Town,Pending,,,,Heavy,2025-02-02 00:00:00,2025-05-13 00:00:00
2130,213,TRK295225557,Blue Dart,London,Los Angeles,Delayed,2025-02-25 00:00:00,2025-03-31 00:00:00,2025-05-08 00:00:00,Non-Fragile,2025-02-16 00:00:00,2025-05-06 00:00:00
2131,345,TRK247821166,MyUS,Frankfurt,Kuwait City,Received,2025-01-31 00:00:00,2025-02-19 00:00:00,2025-02-25 00:00:00,Heavy,2025-01-18 00:00:00,2025-03-20 00:00:00
2132,357,TRK245968269,Noon Express,Brussels,São Paulo,Cancelled,,,,Heavy,2025-05-13 00:00:00,2025-05-16 00:00:00
2133,155,TRK894336522,Asendia,Sydney,Shanghai,Cancelled,,,,Perishable,2025-05-23 00:00:00,2025-05-03 00:00:00
2134,625,TRK314738983,PostNL,Seoul,Berlin,Delivered,2025-05-29 00:00:00,2025-07-03 00:00:00,,Heavy,2025-05-16 00:00:00,2025-07-12 00:00:00
2135,53,TRK969629557,DHL,Brussels,Bengaluru,Pending,,,,Fragile,2025-02-06 00:00:00,2025-02-12 00:00:00
2136,416,TRK171929766,Korea Post,Melbourne,Cairo,Delivered,2025-03-05 00:00:00,2025-03-19 00:00:00,,Perishable,2025-02-21 00:00:00,2025-05-06 00:00:00
2137,463,TRK256890298,CityLink,Delhi,Cairo,Delayed,2025-04-23 00:00:00,2025-05-09 00:00:00,2025-05-22 00:00:00,Fragile,2025-05-20 00:00:00,2025-05-23 00:00:00
2138,131,TRK063050729,Correos,Buenos Aires,Frankfurt,Delayed,2025-03-18 00:00:00,2025-05-06 00:00:00,2025-05-11 00:00:00,Perishable,2025-03-08 00:00:00,2025-05-29 00:00:00
2139,793,TRK540924551,Delhivery,Toronto,Copenhagen,Pending,,,,Fragile,2025-01-19 00:00:00,2025-02-24 00:00:00
2140,893,TRK155095177,Qxpress,Los Angeles,Tunis,Pending,,,,Perishable,2025-05-30 00:00:00,2025-06-28 00:00:00
2141,170,TRK184745969,J&T Express,Nairobi,Sydney,Pending,,,,Non-Fragile,2025-02-09 00:00:00,2025-02-27 00:00:00
2142,360,TRK193302616,DTDC,Brussels,Amsterdam,Delivered,2025-05-13 00:00:00,2025-05-13 00:00:00,,Non-Fragile,2025-03-29 00:00:00,2025-05-29 00:00:00
2143,701,TRK032728567,Toll Group,Johannesburg,Mexico City,Delivered,2025-05-24 00:00:00,2025-05-08 00:00:00,,Perishable,2025-05-12 00:00:00,2025-05-15 00:00:00
2144,420,TRK993312359,Barq Express,Rome,Jeddah,Delivered,2025-03-02 00:00:00,2025-03-14 00:00:00,,Fragile,2025-02-22 00:00:00,2025-05-11 00:00:00
2145,686,TRK190523769,DPD,Osaka,Bengaluru,Delayed,2025-04-16 00:00:00,2025-05-01 00:00:00,2025-05-06 00:00:00,Perishable,2025-05-04 00:00:00,2025-05-25 00:00:00
2146,926,TRK836154397,MyUS,Paris,Cape Town,Received,2025-05-01 00:00:00,2025-05-28 00:00:00,2025-06-10 00:00:00,Non-Fragile,2025-05-26 00:00:00,2025-06-18 00:00:00
2147,649,TRK537717680,Jeebly,Amsterdam,Stockholm,Delayed,2025-04-18 00:00:00,2025-06-13 00:00:00,2025-06-20 00:00:00,Non-Fragile,2025-05-04 00:00:00,2025-07-10 00:00:00
2148,661,TRK242317038,JNE Express,Amman,Bengaluru,Pending,,,,Fragile,2025-03-24 00:00:00,2025-05-16 00:00:00
2149,761,TRK384809329,Shopee Xpress,Geneva,Berlin,Cancelled,,,,Heavy,2025-01-28 00:00:00,2025-02-04 00:00:00
2150,992,TRK798629587,Yanwen,Paris,Manila,Delivered,2025-01-29 00:00:00,2025-03-02 00:00:00,,Fragile,2025-01-25 00:00:00,2025-05-29 00:00:00
2151,302,TRK456895001,4PX,Casablanca,New York,Delivered,2025-05-17 00:00:00,2025-05-04 00:00:00,,Perishable,2025-05-04 00:00:00,2025-06-07 00:00:00
2152,597,TRK778561948,DHL Express,Berlin,Bengaluru,Delivered,2025-03-26 00:00:00,2025-05-06 00:00:00,,Non-Fragile,2025-03-22 00:00:00,2025-05-21 00:00:00
2153,153,TRK290335226,SF Express,São Paulo,Amman,Delayed,2025-04-14 00:00:00,2025-06-10 00:00:00,2025-06-12 00:00:00,Fragile,2025-05-09 00:00:00,2025-07-05 00:00:00
2154,51,TRK240178032,PostNL,Singapore,Riyadh,Delivered,2025-02-08 00:00:00,2025-03-08 00:00:00,,Heavy,2025-02-04 00:00:00,2025-03-26 00:00:00
2155,23,TRK221334503,CityLink,Beirut,Johannesburg,Cancelled,,,,Heavy,2025-03-20 00:00:00,2025-03-23 00:00:00
2156,853,TRK413366758,Sicepat,Toronto,London,Pending,,,,Heavy,2025-01-12 00:00:00,2025-01-16 00:00:00
2157,780,TRK714788949,Jeebly,Brussels,Melbourne,Pending,,,,Non-Fragile,2025-01-10 00:00:00,2025-03-24 00:00:00
2158,298,TRK690137875,USPS,Amsterdam,Beirut,Pending,,,,Fragile,2025-02-20 00:00:00,2025-05-22 00:00:00
2159,953,TRK582345066,Toll Group,São Paulo,Tunis,Cancelled,,,,Non-Fragile,2025-05-08 00:00:00,2025-05-10 00:00:00
2160,439,TRK355675151,NZ Post,Jeddah,Bengaluru,Delivered,2025-02-20 00:00:00,2025-03-08 00:00:00,,Heavy,2025-02-16 00:00:00,2025-03-24 00:00:00
2161,46,TRK206588302,Qxpress,Jakarta,Casablanca,Delayed,2025-02-03 00:00:00,2025-03-04 00:00:00,2025-03-15 00:00:00,Perishable,2025-01-29 00:00:00,2025-03-28 00:00:00
2162,647,TRK951745403,Gati,Mumbai,Seoul,Received,2025-02-03 00:00:00,2025-03-10 00:00:00,2025-03-14 00:00:00,Non-Fragile,2025-01-26 00:00:00,2025-03-28 00:00:00
2163,656,TRK960797268,Naqel Express,Stockholm,Los Angeles,Delayed,2025-04-08 00:00:00,2025-05-12 00:00:00,2025-05-25 00:00:00,Fragile,2025-05-05 00:00:00,2025-06-16 00:00:00
2164,753,TRK557557889,TNT,Berlin,Madrid,Cancelled,,,,Fragile,2025-02-11 00:00:00,2025-02-15 00:00:00
2165,145,TRK527008146,Anteraja,Bengaluru,Muscat,Received,2025-05-01 00:00:00,2025-05-08 00:00:00,2025-05-07 00:00:00,Fragile,2025-03-18 00:00:00,2025-05-07 00:00:00
2166,857,TRK525769671,Lalamove,Manila,Vienna,Received,2025-05-30 00:00:00,2025-06-23 00:00:00,2025-07-02 00:00:00,Non-Fragile,2025-05-18 00:00:00,2025-07-17 00:00:00
2167,66,TRK123915937,Yanwen,Vancouver,Muscat,Cancelled,,,,Perishable,2025-03-31 00:00:00,2025-05-06 00:00:00
2168,457,TRK367193869,Aramex,Melbourne,Bengaluru,Received,2025-05-02 00:00:00,2025-05-12 00:00:00,2025-05-10 00:00:00,Non-Fragile,2025-03-27 00:00:00,2025-05-12 00:00:00
2169,713,TRK439853665,NZ Post,Cape Town,Baghdad,Pending,,,,Perishable,2025-01-13 00:00:00,2025-03-20 00:00:00
2170,788,TRK156719154,TNT,Nairobi,Oslo,Delayed,2025-01-24 00:00:00,2025-02-21 00:00:00,2025-03-03 00:00:00,Perishable,2025-01-14 00:00:00,2025-03-08 00:00:00
2171,672,TRK684701426,La Poste,Vienna,Jeddah,Delivered,2025-05-01 00:00:00,2025-05-15 00:00:00,,Heavy,2025-05-27 00:00:00,2025-06-17 00:00:00
2172,309,TRK822814409,Emirates Post,Melbourne,Kuwait City,Delayed,2025-03-02 00:00:00,2025-03-12 00:00:00,2025-03-18 00:00:00,Non-Fragile,2025-02-25 00:00:00,2025-05-08 00:00:00
2173,511,TRK911577510,Toll Group,São Paulo,Karachi,Pending,,,,Non-Fragile,2025-02-23 00:00:00,2025-02-27 00:00:00
2174,210,TRK180538218,DHL eCommerce,Mexico City,Cairo,Delayed,2025-04-11 00:00:00,2025-05-05 00:00:00,2025-05-06 00:00:00,Fragile,2025-05-04 00:00:00,2025-05-20 00:00:00
2175,688,TRK698247596,Canada Post,Oslo,Buenos Aires,Received,2025-03-30 00:00:00,2025-05-03 00:00:00,2025-05-03 00:00:00,Fragile,2025-03-26 00:00:00,2025-05-13 00:00:00
2176,162,TRK175439673,Aramex,Stockholm,Melbourne,Delayed,2025-04-10 00:00:00,2025-05-06 00:00:00,2025-05-06 00:00:00,Perishable,2025-05-07 00:00:00,2025-05-07 00:00:00
2177,784,TRK070415346,Pos Malaysia,Amman,Baghdad,Delivered,2025-05-01 00:00:00,2025-05-18 00:00:00,,Fragile,2025-03-19 00:00:00,2025-05-21 00:00:00
2178,175,TRK295784641,PostaPlus,Frankfurt,Singapore,Cancelled,,,,Heavy,2025-01-04 00:00:00,2025-01-09 00:00:00
2179,559,TRK862864287,Delhivery,Johannesburg,Sydney,Delayed,2025-04-27 00:00:00,2025-05-19 00:00:00,2025-05-26 00:00:00,Non-Fragile,2025-05-21 00:00:00,2025-05-31 00:00:00
2180,548,TRK662130302,DHL Express,Nairobi,Amsterdam,Delayed,2025-03-17 00:00:00,2025-05-13 00:00:00,2025-05-16 00:00:00,Fragile,2025-03-10 00:00:00,2025-05-10 00:00:00
2181,991,TRK374568888,JNE Express,Tunis,New York,Delivered,2025-05-31 00:00:00,2025-06-24 00:00:00,,Non-Fragile,2025-05-16 00:00:00,2025-05-19 00:00:00
2182,919,TRK620182499,Royal Mail,Buenos Aires,Johannesburg,Delayed,2025-01-13 00:00:00,2025-02-02 00:00:00,2025-02-12 00:00:00,Heavy,2024-12-30 00:00:00,2025-02-27 00:00:00
2183,396,TRK119674119,EMS,Frankfurt,Manila,Received,2025-01-05 00:00:00,2025-01-24 00:00:00,2025-02-06 00:00:00,Non-Fragile,2024-12-25 00:00:00,2025-02-17 00:00:00
2184,502,TRK728811459,CityLink,Kuala Lumpur,Delhi,Delayed,2025-03-13 00:00:00,2025-03-27 00:00:00,2025-05-04 00:00:00,Fragile,2025-02-28 00:00:00,2025-05-04 00:00:00
2185,654,TRK403009102,Jeebly,Kuwait City,Kuala Lumpur,Delayed,2025-03-08 00:00:00,2025-05-09 00:00:00,2025-05-13 00:00:00,Fragile,2025-03-03 00:00:00,2025-05-02 00:00:00
2186,51,TRK436401360,Shopee Xpress,Beijing,Manila,Cancelled,,,,Perishable,2025-02-18 00:00:00,2025-02-28 00:00:00
2187,202,TRK403639751,Quiqup,London,Shanghai,Pending,,,,Non-Fragile,2025-01-01 00:00:00,2025-03-12 00:00:00
2188,282,TRK804024414,DHL eCommerce,Jeddah,Amsterdam,Cancelled,,,,Heavy,2025-05-13 00:00:00,2025-05-22 00:00:00
2189,813,TRK504308800,Pos Malaysia,São Paulo,Seoul,Cancelled,,,,Fragile,2025-02-09 00:00:00,2025-02-12 00:00:00
2190,658,TRK956200381,Ninja Van,Mexico City,Madrid,Pending,,,,Heavy,2025-02-03 00:00:00,2025-05-07 00:00:00
2191,350,TRK300941094,Yodel,Kuwait City,Abu Dhabi,Pending,,,,Fragile,2025-03-11 00:00:00,2025-06-13 00:00:00
2192,162,TRK951399015,Lalamove,Doha,Tokyo,Delivered,2025-05-15 00:00:00,2025-05-23 00:00:00,,Perishable,2025-03-31 00:00:00,2025-06-05 00:00:00
2193,339,TRK973550661,DPD,Kuala Lumpur,Tunis,Received,2025-03-06 00:00:00,2025-03-26 00:00:00,2025-03-28 00:00:00,Fragile,2025-02-28 00:00:00,2025-05-03 00:00:00
2194,722,TRK122881350,Correos,Copenhagen,Amsterdam,Delayed,2025-04-21 00:00:00,2025-05-26 00:00:00,2025-06-03 00:00:00,Heavy,2025-05-17 00:00:00,2025-06-24 00:00:00
2195,842,TRK463644776,Kerry Express,Zurich,Oslo,Cancelled,,,,Heavy,2025-02-26 00:00:00,2025-03-02 00:00:00
2196,657,TRK555162985,Lalamove,Copenhagen,Melbourne,Delayed,2025-03-07 00:00:00,2025-05-01 00:00:00,2025-05-09 00:00:00,Perishable,2025-03-03 00:00:00,2025-05-23 00:00:00
2197,910,TRK752788194,Jeebly,Doha,Singapore,Received,2025-05-25 00:00:00,2025-05-02 00:00:00,2025-05-01 00:00:00,Fragile,2025-05-10 00:00:00,2025-05-13 00:00:00
2198,333,TRK867196163,DHL Express,Manama,Singapore,Pending,,,,Fragile,2025-02-28 00:00:00,2025-05-07 00:00:00
2199,66,TRK593515533,EMS,Abu Dhabi,Zurich,Cancelled,,,,Perishable,2025-01-26 00:00:00,2025-02-04 00:00:00
2200,153,TRK128180289,Parcelforce,Cape Town,Tunis,Received,2025-05-12 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Perishable,2025-03-31 00:00:00,2025-05-03 00:00:00
2201,258,TRK010941097,Delhivery,Cairo,Cape Town,Received,2025-05-22 00:00:00,2025-06-22 00:00:00,2025-07-04 00:00:00,Heavy,2025-05-09 00:00:00,2025-07-31 00:00:00
2202,626,TRK546533110,Yodel,Osaka,Istanbul,Received,2025-05-15 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Perishable,2025-05-07 00:00:00,2025-06-03 00:00:00
2203,105,TRK958436756,Canada Post,Mexico City,Vancouver,Delivered,2025-03-03 00:00:00,2025-03-23 00:00:00,,Fragile,2025-02-27 00:00:00,2025-06-01 00:00:00
2204,824,TRK402845674,PostaPlus,Rome,Oslo,Cancelled,,,,Heavy,2025-03-01 00:00:00,2025-03-09 00:00:00
2205,471,TRK434037312,Ekart,Oslo,Melbourne,Received,2025-05-22 00:00:00,2025-05-13 00:00:00,2025-05-16 00:00:00,Perishable,2025-05-09 00:00:00,2025-06-15 00:00:00
2206,847,TRK071694148,Jeebly,Tokyo,Jakarta,Delivered,2025-01-15 00:00:00,2025-01-30 00:00:00,,Perishable,2025-01-06 00:00:00,2025-03-23 00:00:00
2207,248,TRK090691671,Blue Dart,Singapore,Bengaluru,Cancelled,,,,Fragile,2025-02-04 00:00:00,2025-02-14 00:00:00
2208,270,TRK433735693,FedEx,Madrid,Buenos Aires,Received,2025-05-23 00:00:00,2025-05-15 00:00:00,2025-05-21 00:00:00,Perishable,2025-05-11 00:00:00,2025-06-02 00:00:00
2209,44,TRK375898729,UPS,Delhi,Toronto,Delayed,2025-04-30 00:00:00,2025-05-10 00:00:00,2025-05-08 00:00:00,Non-Fragile,2025-05-27 00:00:00,2025-05-16 00:00:00
2210,494,TRK933973891,Ninja Van,Shanghai,Beirut,Delivered,2025-05-11 00:00:00,2025-05-14 00:00:00,,Heavy,2025-05-07 00:00:00,2025-06-20 00:00:00
2211,629,TRK154549394,Noon Express,Vienna,Jakarta,Pending,,,,Heavy,2025-01-19 00:00:00,2025-05-27 00:00:00
2212,595,TRK673704581,JNE Express,Sydney,Riyadh,Pending,,,,Perishable,2025-03-01 00:00:00,2025-06-07 00:00:00
2213,137,TRK776539729,Aramex,Beirut,Manila,Delayed,2025-02-03 00:00:00,2025-03-04 00:00:00,2025-03-04 00:00:00,Heavy,2025-01-31 00:00:00,2025-03-11 00:00:00
2214,499,TRK535063544,China Post,Los Angeles,Jakarta,Delivered,2025-01-20 00:00:00,2025-02-08 00:00:00,,Non-Fragile,2025-01-16 00:00:00,2025-03-16 00:00:00
2215,975,TRK915956647,DPD,Beirut,Nairobi,Pending,,,,Heavy,2025-05-15 00:00:00,2025-06-22 00:00:00
2216,165,TRK033946372,Lalamove,Istanbul,Cape Town,Delivered,2025-01-25 00:00:00,2025-02-21 00:00:00,,Fragile,2025-01-14 00:00:00,2025-05-07 00:00:00
2217,79,TRK231618166,Japan Post,Tunis,Zurich,Received,2025-01-29 00:00:00,2025-02-06 00:00:00,2025-02-16 00:00:00,Heavy,2025-01-23 00:00:00,2025-02-17 00:00:00
2218,602,TRK862587594,Cainiao,Copenhagen,Los Angeles,Received,2025-02-06 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00,Non-Fragile,2025-01-28 00:00:00,2025-03-12 00:00:00
